time,open,close,high,low
2021-01-03 22:00:00,1.22411,1.22342,1.22432,1.22336
2021-01-03 22:15:00,1.22342,1.22382,1.22408,1.22341
2021-01-03 22:30:00,1.22382,1.22353,1.22421,1.22349
2021-01-03 22:45:00,1.22353,1.22354,1.22364,1.22334
2021-01-03 23:00:00,1.22352,1.22402,1.22430,1.22318
2021-01-03 23:15:00,1.22401,1.22405,1.22408,1.22340
2021-01-03 23:30:00,1.22403,1.22475,1.22487,1.22398
2021-01-03 23:45:00,1.22474,1.22503,1.22530,1.22439
2021-01-04 00:00:00,1.22503,1.22458,1.22503,1.22432
2021-01-04 00:15:00,1.22457,1.22459,1.22477,1.22410
2021-01-04 00:30:00,1.22458,1.22414,1.22459,1.22390
2021-01-04 00:45:00,1.22416,1.22409,1.22445,1.22399
2021-01-04 01:00:00,1.22410,1.22482,1.22507,1.22401
2021-01-04 01:15:00,1.22481,1.22449,1.22489,1.22433
2021-01-04 01:30:00,1.22450,1.22507,1.22553,1.22418
2021-01-04 01:45:00,1.22506,1.22529,1.22561,1.22490
2021-01-04 02:00:00,1.22529,1.22563,1.22586,1.22512
2021-01-04 02:15:00,1.22564,1.22552,1.22582,1.22512
2021-01-04 02:30:00,1.22553,1.22523,1.22589,1.22497
2021-01-04 02:45:00,1.22523,1.22542,1.22547,1.22506
2021-01-04 03:00:00,1.22542,1.22542,1.22556,1.22504
2021-01-04 03:15:00,1.22542,1.22577,1.22580,1.22530
2021-01-04 03:30:00,1.22578,1.22544,1.22579,1.22488
2021-01-04 03:45:00,1.22544,1.22553,1.22580,1.22518
2021-01-04 04:00:00,1.22553,1.22517,1.22553,1.22511
2021-01-04 04:15:00,1.22517,1.22493,1.22519,1.22483
2021-01-04 04:30:00,1.22494,1.22471,1.22503,1.22439
2021-01-04 04:45:00,1.22469,1.22492,1.22492,1.22453
2021-01-04 05:00:00,1.22492,1.22467,1.22498,1.22467
2021-01-04 05:15:00,1.22467,1.22450,1.22470,1.22417
2021-01-04 05:30:00,1.22450,1.22465,1.22483,1.22449
2021-01-04 05:45:00,1.22467,1.22556,1.22595,1.22459
2021-01-04 06:00:00,1.22557,1.22466,1.22567,1.22466
2021-01-04 06:15:00,1.22467,1.22459,1.22477,1.22424
2021-01-04 06:30:00,1.22461,1.22514,1.22532,1.22460
2021-01-04 06:45:00,1.22509,1.22566,1.22581,1.22509
2021-01-04 07:00:00,1.22565,1.22632,1.22663,1.22544
2021-01-04 07:15:00,1.22633,1.22656,1.22686,1.22602
2021-01-04 07:30:00,1.22655,1.22674,1.22682,1.22638
2021-01-04 07:45:00,1.22676,1.22642,1.22693,1.22568
2021-01-04 08:00:00,1.22639,1.22693,1.22712,1.22622
2021-01-04 08:15:00,1.22689,1.22725,1.22744,1.22660
2021-01-04 08:30:00,1.22725,1.22853,1.22864,1.22715
2021-01-04 08:45:00,1.22854,1.22816,1.22857,1.22803
2021-01-04 09:00:00,1.22816,1.22826,1.22858,1.22793
2021-01-04 09:15:00,1.22824,1.22944,1.22953,1.22824
2021-01-04 09:30:00,1.22945,1.22971,1.23008,1.22932
2021-01-04 09:45:00,1.22972,1.22935,1.22984,1.22895
2021-01-04 10:00:00,1.22937,1.22996,1.23000,1.22921
2021-01-04 10:15:00,1.22996,1.22931,1.22999,1.22898
2021-01-04 10:30:00,1.22931,1.22932,1.22954,1.22899
2021-01-04 10:45:00,1.22933,1.22925,1.22987,1.22910
2021-01-04 11:00:00,1.22926,1.22968,1.22998,1.22924
2021-01-04 11:15:00,1.22969,1.22977,1.22987,1.22925
2021-01-04 11:30:00,1.22978,1.22954,1.22992,1.22939
2021-01-04 11:45:00,1.22954,1.22935,1.22989,1.22915
2021-01-04 12:00:00,1.22934,1.22945,1.22947,1.22871
2021-01-04 12:15:00,1.22945,1.22995,1.23001,1.22920
2021-01-04 12:30:00,1.22995,1.22953,1.23003,1.22945
2021-01-04 12:45:00,1.22954,1.23035,1.23063,1.22943
2021-01-04 13:00:00,1.23036,1.22954,1.23053,1.22953
2021-01-04 13:15:00,1.22957,1.22886,1.22997,1.22865
2021-01-04 13:30:00,1.22886,1.23002,1.23002,1.22886
2021-01-04 13:45:00,1.23002,1.22988,1.23044,1.22923
